ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-40566,there are #serious #chinks in #India’s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer,sadness,0: no sadness can be inferred,0,there are serious chinks in India’s armour'\nprotein\nmalnutrition\nfeedingIndia\nskillingIndia\ncognitive deficit\n,there are serious chinks in india’s armour'\nprotein\nmalnutrition\nfeedingindia\nskillingindia\ncognitive deficit\n
2017-En-40201,Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame @LBC,sadness,2: moderate amount of sadness can be inferred,2,Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame,isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the st george's cross? shame
2017-En-40078,If anybody needs me I'll be drowning my blues in a sea of whiskey 🍻,sadness,3: high amount of sadness can be inferred,3,If anybody needs me I'll be drowning my blues in a sea of whiskey clinking_beer_mugs,if anybody needs me i'll be drowning my blues in a sea of whiskey clinking_beer_mugs
2017-En-40363,@realDonaldTrump negative campaign of doom and gloom don't win elections,sadness,1: low amount of sadness can be inferred,1,negative campaign of doom and gloom don't win elections,negative campaign of doom and gloom don't win elections
2017-En-40215,@MxJackMonroe I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.,sadness,2: moderate amount of sadness can be inferred,2,I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.,i couldn't get on with it either. bits started drooping that shouldn't droop. gp said mooncup alone to blame.
2017-En-40501,@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither  #unwoke,sadness,0: no sadness can be inferred,0,name change Uncle Remus Lewis foh theydontlikeyoueither unwoke,name change uncle remus lewis foh theydontlikeyoueither unwoke
2017-En-40231,@deshbhakthoon always unhappy and easily offended.,sadness,2: moderate amount of sadness can be inferred,2,always unhappy and easily offended.,always unhappy and easily offended.
2017-En-40199,My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru #sad #tumblr,sadness,2: moderate amount of sadness can be inferred,2,My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. tru sad tumblr,my friends tell me i'm pretty. trigger tells my i'm ugly. i first was confused but then realised i'm both. pretty ugly. tru sad tumblr
2017-En-40706,"Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz",sadness,0: no sadness can be inferred,0,"Oh goodness I'm loving this rainy day. It's a head down, creative cap on, &amp; get lost in your thoughts kind of day thought_balloon smiling_face art create biz","oh goodness i'm loving this rainy day. it's a head down, creative cap on, &amp; get lost in your thoughts kind of day thought_balloon smiling_face art create biz"
2017-En-40197,#RIPKara i could have seen her at a local mall or any school football games. im disheartened,sadness,2: moderate amount of sadness can be inferred,2,RIPKara i could have seen her at a local mall or any school football games. im disheartened,ripkara i could have seen her at a local mall or any school football games. im disheartened
2017-En-40600,"@msfang they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",sadness,0: no sadness can be inferred,0,"they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate","they say you attract what you see, maybe i shouldn't be a pessimist but i don't wanna take any chances lol can't wait to relocate"
2017-En-40541,Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious,sadness,0: no sadness can be inferred,0,Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response 'there's two SYDNEY AFL teams?' serious,just told me wife there was a chance it would be 2 sydney teams in afl grand final. her response 'there's two sydney afl teams?' serious
2017-En-40573,Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. ― Mark Twain,sadness,0: no sadness can be inferred,0,Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. ― Mark Twain,why is it that we rejoice at a birth and grieve at a funeral? it is because we are not the person involved. ― mark twain
2017-En-41397,"It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.",sadness,3: high amount of sadness can be inferred,3,"It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.","it’s possible changing meds is best not done while under stress. difficult to tell what part of despair is circumstantial, what is drugs."
2017-En-40693,That house on #GrandDesigns isn't in a forest it's in a wibbly wobbly pine plantation,sadness,0: no sadness can be inferred,0,That house on GrandDesigns isn't in a forest it's in a wibbly wobbly pine plantation,that house on granddesigns isn't in a forest it's in a wibbly wobbly pine plantation
2017-En-21926,"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",sadness,3: high amount of sadness can be inferred,3,"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...","tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared..."
2017-En-40848,It's basically a dead skin peel which sounds grim. But it literally gets rid of so much dead skin from your pores.,sadness,0: no sadness can be inferred,0,It's basically a dead skin peel which sounds grim. But it literally gets rid of so much dead skin from your pores.,it's basically a dead skin peel which sounds grim. but it literally gets rid of so much dead skin from your pores.
2017-En-40893,Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. #sad,sadness,3: high amount of sadness can be inferred,3,Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. sad,our soldiers in war zones are held to a higher level of rules of engagement than our police officers. sad
2017-En-41378,@kimdelacreme_ @Srgohdatzme305  I'm there... let me know ,sadness,0: no sadness can be inferred,0,I'm there... let me know,i'm there... let me know
2017-En-41144,"@devrajasmine If you change the dark images both look different, but both look like they are in a forest.",sadness,1: low amount of sadness can be inferred,1,"If you change the dark images both look different, but both look like they are in a forest.","if you change the dark images both look different, but both look like they are in a forest."
2017-En-40235,@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,sadness,2: moderate amount of sadness can be inferred,2,*I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,*i frown and cup your cheeks in my hands after you step aside.* angela i care about you. and i don't know how else i can -
2017-En-40764,Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.,sadness,0: no sadness can be inferred,0,Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.,happiness is always there. you just have to choose to see it. there's no point dwelling in the dark and ignoring the light of the stars.
2017-En-40466,@Samkingftw nahh thats grim,sadness,1: low amount of sadness can be inferred,1,nahh thats grim,nahh thats grim
2017-En-40822,My life went from happy to unhappy..,sadness,3: high amount of sadness can be inferred,3,My life went from happy to unhappy..,my life went from happy to unhappy..
2017-En-20147,Can we go back 2 weeks and start again ?? This is seriously dreadful,sadness,2: moderate amount of sadness can be inferred,2,Can we go back 2 weeks and start again ?? This is seriously dreadful,can we go back 2 weeks and start again ?? this is seriously dreadful
2017-En-40614,I wanna see you smile I don't wanna see you make a frown,sadness,0: no sadness can be inferred,0,I wanna see you smile I don't wanna see you make a frown,i wanna see you smile i don't wanna see you make a frown
2017-En-40127,Smokeys dad is sad :/,sadness,3: high amount of sadness can be inferred,3,Smokeys dad is sad /,smokeys dad is sad /
2017-En-40322,5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,sadness,2: moderate amount of sadness can be inferred,2,5am blues while riding a cab home\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,5am blues while riding a cab home\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day
